"food_order_id","food_id","reservation_id"
40647,14,2633
40648,1,18080
40649,7,8078
40650,1,18263
40651,7,24763
40652,4,1085
40653,4,7800
40654,12,21907
40655,4,18480
40656,8,20534
40657,11,4115
40658,8,21265
40659,1,10970
40660,9,17563
40661,8,16697
40662,12,15873
40663,4,18569
40664,11,2931
40665,9,23684
40666,4,4676
40667,13,13952
40668,7,16557
40669,7,10792
40670,9,6424
40671,14,2477
40672,12,8689
40673,6,9571
40674,1,1662
40675,7,465
40676,2,11662
40677,11,11571
40678,13,9354
40679,1,1928
40680,4,11313
40681,9,2710
40682,13,15237
40683,12,24446
40684,11,13006
40685,9,18973
40686,5,13416
40687,2,12000
40688,13,3232
40689,4,8848
40690,3,10255
40691,6,5067
40692,5,19600
40693,2,24469
40694,13,17990
40695,9,3576
40696,10,20599
40697,14,4341
40698,8,22728
40699,1,6199
40700,4,9837
40701,8,14772
40702,14,18021
40703,5,6133
40704,10,15925
40705,11,21536
40706,14,16809
40707,3,19635
40708,4,3479
40709,5,22791
40710,5,9057
40711,9,15073
40712,3,4946
40713,13,4794
40714,6,15097
40715,9,5792
40716,2,6503
40717,9,18846
40718,14,1328
40719,8,5747
40720,11,19399
40721,2,24199
40722,3,3354
40723,5,20007
40724,2,4486
40725,6,1345
40726,1,21668
40727,4,11498
40728,3,10994
40729,10,13207
40730,1,17952
40731,12,14304
40732,13,3169
40733,2,15625
40734,7,9420
40735,2,8290
40736,14,14228
40737,1,11299
40738,9,5521
40739,13,20057
40740,13,8860
40741,1,15725
40742,4,10838
40743,9,21937
40744,4,15447
40745,13,16036
40746,8,19481
40747,14,17320
40748,2,14552
40749,11,18538
40750,7,6864
40751,14,5649
40752,12,13739
40753,5,1816
40754,11,13823
40755,13,15846
40756,6,18090
40757,11,19100
40758,1,8598
40759,6,6406
40760,1,8563
40761,14,501
40762,8,22884
40763,4,7571
40764,1,18133
40765,2,22810
40766,10,19267
40767,2,10271
40768,1,3946
40769,1,6740
40770,2,10793
40771,10,21238
40772,9,19208
40773,14,607
40774,8,24221
40775,4,12424
40776,5,17468
40777,10,9523
40778,11,7532
40779,8,20627
40780,12,24321
40781,6,24105
40782,2,11239
40783,7,16306
40784,6,22466
40785,10,2176
40786,12,23167
40787,13,20201
40788,13,14539
40789,2,13688
40790,11,3992
40791,14,22972
40792,14,23750
40793,4,20665
40794,6,11294
40795,2,14625
40796,13,23168
40797,8,1753
40798,12,22043
40799,7,4642
40800,2,1717
40801,3,3523
40802,4,19267
40803,11,11879
40804,14,6950
40805,6,9668
40806,1,11440
40807,6,21126
40808,5,6809
40809,14,1065
40810,12,19425
40811,7,2765
40812,6,9293
40813,7,13544
40814,2,24041
40815,7,15641
40816,12,15115
40817,12,17476
40818,1,13875
40819,9,24314
40820,9,1718
40821,7,19508
40822,2,9812
40823,13,21900
40824,7,7224
40825,9,6619
40826,13,10551
40827,9,3854
40828,3,3043
40829,4,7981
40830,9,14122
40831,10,16241
40832,14,3126
40833,2,6261
40834,7,3381
40835,13,7057
40836,1,7388
40837,1,22092
40838,12,657
40839,1,9656
40840,4,7393
40841,7,15494
40842,3,6380
40843,14,12599
40844,12,18293
40845,7,18418
40846,10,22101
40847,8,7120
40848,2,14179
40849,3,24275
40850,3,2986
40851,11,3912
40852,1,11109
40853,4,14624
40854,8,15673
40855,1,18088
40856,3,7495
40857,13,4374
40858,8,4858
40859,12,10710
40860,12,5117
40861,1,2545
40862,4,23321
40863,10,11027
40864,13,7519
40865,1,4775
40866,6,1264
40867,12,20663
40868,5,19938
40869,2,8573
40870,6,18277
40871,12,9961
40872,3,18068
40873,6,9250
40874,6,15303
40875,1,18729
40876,13,13128
40877,10,11717
40878,12,132
40879,12,16594
40880,2,22521
40881,4,10640
40882,8,518
40883,10,16834
40884,12,12702
40885,6,6891
40886,11,17861
40887,9,1995
40888,6,15715
40889,6,4581
40890,9,18054
40891,13,22874
40892,10,3366
40893,6,20368
40894,11,14265
40895,3,6854
40896,12,4363
40897,1,11906
40898,11,1571
40899,1,24078
40900,14,16516
40901,11,15559
40902,3,20944
40903,3,24822
40904,2,22199
40905,1,11996
40906,2,135
40907,12,3531
40908,2,400
40909,5,5546
40910,2,14552
40911,3,15138
40912,11,11078
40913,9,13540
40914,14,18932
40915,9,17838
40916,11,20739
40917,9,22785
40918,2,15364
40919,7,10524
40920,10,2528
40921,1,14827
40922,8,8743
40923,8,18860
40924,1,22529
40925,7,18089
40926,5,22984
40927,13,8477
40928,13,13008
40929,13,3864
40930,10,15559
40931,13,14805
40932,12,19165
40933,11,1153
40934,3,11209
40935,1,11434
40936,1,16330
40937,11,7060
40938,2,2042
40939,11,12338
40940,14,5120
40941,13,17160
40942,6,2580
40943,7,9862
40944,7,24953
40945,1,7104
40946,8,12364
40947,12,3535
40948,13,15905
40949,1,22074
40950,14,3485
40951,8,2410
40952,14,13815
40953,5,2182
40954,4,11660
40955,5,953
40956,8,9400
40957,11,22298
40958,7,5639
40959,13,6033
40960,10,18493
40961,13,9003
40962,7,18559
40963,7,20513
40964,6,206
40965,8,23408
40966,10,7944
40967,1,18890
40968,7,9622
40969,6,20299
40970,4,22509
40971,1,4003
40972,3,13452
40973,2,12637
40974,12,20078
40975,11,2520
40976,14,6905
40977,1,7306
40978,14,18188
40979,11,814
40980,8,13520
40981,11,8854
40982,7,20494
40983,10,14177
40984,5,23143
40985,1,19413
40986,1,5649
40987,10,9915
40988,6,11848
40989,4,10327
40990,7,18307
40991,10,15967
40992,4,2197
40993,10,15080
40994,6,16391
40995,8,19734
40996,6,19078
40997,13,19040
40998,7,1054
40999,14,16932
41000,12,3462
41001,11,6118
41002,12,18328
41003,10,7094
41004,3,7749
41005,2,15552
41006,2,5103
41007,1,17336
41008,8,24503
41009,12,18456
41010,4,21718
41011,8,24280
41012,12,23473
41013,7,3073
41014,3,4016
41015,8,8738
41016,5,2585
41017,5,3305
41018,14,504
41019,1,4616
41020,4,24065
41021,6,2678
41022,9,22813
41023,13,20382
41024,6,15447
41025,6,14427
41026,8,21947
41027,2,21770
41028,13,2418
41029,3,2592
41030,1,24052
41031,6,8461
41032,3,1783
41033,14,7746
41034,14,12854
41035,10,6634
41036,3,10851
41037,2,8398
41038,11,3750
41039,11,17495
41040,6,8214
41041,13,7189
41042,3,9705
41043,3,10340
41044,4,9826
41045,10,4537
41046,3,18300
41047,5,10277
41048,1,5980
41049,14,12910
41050,14,7916
41051,1,12638
41052,8,13569
41053,6,5297
41054,2,22624
41055,1,21776
41056,2,10089
41057,1,18624
41058,13,6332
41059,12,23947
41060,2,20645
41061,11,17037
41062,6,9161
41063,12,24550
41064,3,14299
41065,2,14308
41066,12,17392
41067,5,17629
41068,14,8493
41069,12,15324
41070,10,481
41071,8,9329
41072,14,9782
41073,7,17464
41074,1,7461
41075,5,22915
41076,5,13001
41077,12,12843
41078,10,6643
41079,14,8882
41080,13,1376
41081,5,10939
41082,10,19777
41083,8,23960
41084,7,14200
41085,13,23146
41086,11,3369
41087,5,16461
41088,9,2478
41089,9,19219
41090,12,14784
41091,4,3951
41092,7,13820
41093,11,23847
41094,1,10094
41095,3,17649
41096,1,1699
41097,3,9360
41098,10,23412
41099,3,7234
41100,8,8991
41101,1,11093
41102,7,23051
41103,11,20457
41104,5,14638
41105,8,12714
41106,13,13333
41107,1,23382
41108,4,14036
41109,3,13899
41110,8,13466
41111,11,12114
41112,5,10930
41113,7,14303
41114,13,15223
41115,7,12572
41116,9,7310
41117,10,17935
41118,10,12130
41119,6,21225
41120,12,7484
41121,8,8193
41122,3,17172
41123,10,3971
41124,7,11753
41125,8,18316
41126,10,21182
41127,6,1666
41128,6,5608
41129,10,14497
41130,6,2886
41131,11,13667
41132,1,12390
41133,13,9709
41134,11,6887
41135,13,15523
41136,9,16213
41137,8,9083
41138,11,8294
41139,12,16198
41140,4,7077
41141,6,1573
41142,3,15762
41143,7,24138
41144,5,21943
41145,6,23069
41146,11,1955
41147,5,17428
41148,4,20530
41149,6,4151
41150,14,15897
41151,14,13341
41152,9,24051
41153,7,17428
41154,13,4535
41155,13,6384
41156,2,3604
41157,6,8161
41158,13,17173
41159,14,11220
41160,1,12035
41161,5,12971
41162,9,3892
41163,2,21359
41164,5,19921
41165,3,23813
41166,11,13759
41167,9,24001
41168,4,7497
41169,11,6057
41170,1,1284
41171,7,18959
41172,3,16414
41173,12,13653
41174,6,18524
41175,6,17205
41176,13,5078
41177,12,5632
41178,14,12729
41179,1,14607
41180,1,6275
41181,2,6641
41182,3,22601
41183,4,12609
41184,3,22686
41185,1,17975
41186,5,7899
41187,10,23224
41188,1,12716
41189,12,9317
41190,4,8438
41191,1,17417
41192,7,18391
41193,12,6557
41194,5,19549
41195,7,6388
41196,12,23117
41197,13,17690
41198,1,4330
41199,3,8680
41200,4,20308
41201,12,19744
41202,1,9901
41203,2,11589
41204,11,15005
41205,12,15762
41206,9,15635
41207,7,823
41208,6,3827
41209,7,8245
41210,14,9926
41211,3,17676
41212,3,20181
41213,3,24394
41214,14,11666
41215,5,4452
41216,10,13784
41217,6,24466
41218,2,17108
41219,3,503
41220,5,5099
41221,4,2318
41222,11,19073
41223,7,2128
41224,12,6418
41225,4,17293
41226,12,12499
41227,13,6127
41228,5,12959
41229,6,1005
41230,14,3952
41231,8,23521
41232,7,2818
41233,1,9390
41234,14,9638
41235,7,23035
41236,12,6077
41237,6,3808
41238,1,15166
41239,5,20741
41240,11,3123
41241,13,20198
41242,12,8031
41243,6,9285
41244,4,13503
41245,4,18964
41246,13,2940
41247,13,18202
41248,13,4301
41249,3,18046
41250,6,1296
41251,7,11073
41252,11,5445
41253,5,12546
41254,11,780
41255,4,5335
41256,8,16091
41257,2,16823
41258,8,20936
41259,5,18161
41260,7,20315
41261,14,14571
41262,3,16062
41263,10,14538
41264,2,22516
41265,12,9243
41266,11,2758
41267,6,10150
41268,13,5445
41269,14,3207
41270,4,1649
41271,14,9446
41272,11,8085
41273,6,16799
41274,10,12426
41275,10,23907
41276,14,5030
41277,1,10495
41278,3,19970
41279,7,7097
41280,14,6575
41281,1,14187
41282,7,11690
41283,14,24358
41284,12,17010
41285,7,10916
41286,3,14511
41287,1,5885
41288,9,23143
41289,4,3472
41290,14,10254
41291,13,14835
41292,13,23404
41293,10,14756
41294,1,21564
41295,5,9405
41296,1,7596
41297,9,10911
41298,11,24266
41299,10,22916
41300,10,9706
41301,8,14970
41302,3,3241
41303,5,24686
41304,9,3913
41305,9,22469
41306,4,8170
41307,10,10375
41308,1,1980
41309,10,1896
41310,2,3560
41311,9,13337
41312,8,16729
41313,4,11394
41314,1,12405
41315,9,17882
41316,12,2428
41317,4,7206
41318,10,23601
41319,7,7185
41320,13,10469
41321,5,2010
41322,13,8670
41323,4,13964
41324,6,8692
41325,6,20513
41326,7,14134
41327,4,13042
41328,7,23083
41329,1,12885
41330,7,24237
41331,13,21134
41332,5,7279
41333,1,23819
41334,7,5854
41335,7,19526
41336,2,6739
41337,9,14354
41338,14,23450
41339,8,9932
41340,6,10248
41341,7,20637
41342,10,19752
41343,1,12463
41344,12,21317
41345,4,7911
41346,5,11604
41347,8,1401
41348,14,20249
41349,2,7082
41350,5,15014
41351,9,16131
41352,8,22703
41353,11,2114
41354,10,11361
41355,13,23003
41356,7,22958
41357,10,23941
41358,1,4466
41359,13,17483
41360,2,21287
41361,6,3943
41362,3,12012
41363,1,7744
41364,11,774
41365,1,21336
41366,11,23853
41367,13,22423
41368,7,21470
41369,13,11100
41370,3,1720
41371,13,12555
41372,3,19371
41373,7,22865
41374,11,590
41375,9,19119
41376,13,3026
41377,5,2136
41378,11,15689
41379,3,4099
41380,12,6305
41381,5,1094
41382,9,22195
41383,1,5458
41384,14,19744
41385,13,23422
41386,2,7266
41387,13,24054
41388,6,1045
41389,2,6169
41390,11,10304
41391,1,24801
41392,7,24648
41393,14,704
41394,1,18160
41395,8,16580
41396,7,3810
41397,11,8969
41398,4,8146
41399,13,759
41400,13,8581
41401,5,13484
41402,12,2945
41403,12,10886
41404,8,13912
41405,2,3886
41406,6,20255
41407,6,20214
41408,1,17715
41409,12,24492
41410,1,3992
41411,4,21565
41412,14,13832
41413,4,8128
41414,5,9162
41415,12,6595
41416,2,10428
41417,1,15751
41418,12,77
41419,9,12790
41420,14,12810
41421,3,15945
41422,9,14067
41423,14,9312
41424,9,24700
41425,7,14271
41426,6,2933
41427,13,355
41428,14,13441
41429,7,18873
41430,4,8823
41431,10,4077
41432,13,18010
41433,2,13318
41434,6,3329
41435,11,430
41436,4,7266
41437,10,13072
41438,8,21661
41439,10,11497
41440,1,826
41441,5,18437
41442,1,5554
41443,14,16703
41444,3,715
41445,8,4198
41446,13,23417
41447,4,17110
41448,7,4935
41449,12,6352
41450,8,23086
41451,10,12469
41452,12,10478
41453,2,19604
41454,13,14369
41455,7,5917
41456,7,1495
41457,6,23647
41458,7,8918
41459,5,13030
41460,14,14455
41461,8,7049
41462,10,22776
41463,4,20628
41464,3,3366
41465,14,17957
41466,1,9563
41467,3,21084
41468,12,21191
41469,12,17054
41470,4,8825
41471,9,24784
41472,9,2119
41473,5,5009
41474,1,12231
41475,6,22620
41476,12,2949
41477,3,19373
41478,1,9563
41479,9,6139
41480,12,3208
41481,11,3542
41482,4,12566
41483,5,10971
41484,7,17155
41485,12,17806
41486,11,10624
41487,11,5031
41488,7,16774
41489,10,16918
41490,10,1701
41491,11,19553
41492,8,3725
41493,3,10087
41494,14,14825
41495,9,17017
41496,5,11076
41497,3,2771
41498,8,10446
41499,2,24142
41500,13,12825
41501,12,8037
41502,2,12298
41503,4,967
41504,11,17096
41505,12,249
41506,13,6610
41507,12,20678
41508,13,23562
41509,4,11633
41510,7,15784
41511,2,13285
41512,11,11309
41513,9,18100
41514,4,17226
41515,4,18834
41516,1,23095
41517,7,14584
41518,7,4152
41519,9,18310
41520,10,3983
41521,6,22027
41522,9,11514
41523,8,9323
41524,1,23193
41525,13,3808
41526,4,4109
41527,11,9474
41528,11,18687
41529,6,2240
41530,9,20322
41531,10,6460
41532,13,18442
41533,11,11801
41534,2,4299
41535,12,24974
41536,8,13985
41537,13,6571
41538,12,14549
41539,4,23013
41540,6,6194
41541,1,9186
41542,1,21615
41543,5,14956
41544,3,21891
41545,10,16696
41546,9,21490
41547,5,16997
41548,13,1185
41549,1,14210
41550,11,9357
41551,10,17266
41552,11,4818
41553,5,8240
41554,5,19644
41555,14,23132
41556,4,21883
41557,12,15199
41558,7,16629
41559,13,7373
41560,14,2565
41561,9,14919
41562,1,20110
41563,1,11478
41564,2,1407
41565,3,10812
41566,1,9212
41567,8,22321
41568,14,13779
41569,11,3841
41570,2,18970
41571,6,13906
41572,1,15254
41573,9,6060
41574,7,11623
41575,8,7749
41576,14,4374
41577,14,10445
41578,2,10877
41579,7,17406
41580,2,23078
41581,6,17663
41582,3,17072
41583,8,21114
41584,7,19917
41585,8,3883
41586,9,5030
41587,4,2774
41588,9,9907
41589,11,14866
41590,4,19947
41591,5,24786
41592,8,10033
41593,4,133
41594,1,1502
41595,8,15287
41596,6,2361
41597,14,20870
41598,6,17266
41599,13,3052
41600,2,17747
41601,1,11176
41602,13,12150
41603,6,12724
41604,4,14798
41605,2,15573
41606,12,18415
41607,10,10440
41608,12,7785
41609,14,24477
41610,2,159
41611,13,24987
41612,7,7523
41613,10,3436
41614,2,12681
41615,3,11100
41616,3,5406
41617,10,19729
41618,7,14777
41619,1,5479
41620,6,12414
41621,9,21135
41622,14,16602
41623,3,21493
41624,7,21561
41625,6,20711
41626,13,18945
41627,6,15031
41628,10,2390
41629,5,7515
41630,12,7255
41631,6,13392
41632,5,4444
41633,9,6748
41634,5,12186
41635,7,7728
41636,14,15443
41637,4,15638
41638,1,5540
41639,4,18254
41640,13,5767
41641,8,15182
41642,10,13987
41643,3,366
41644,4,19713
41645,2,23152
41646,13,11941
41647,3,846
41648,4,9563
41649,6,22020
41650,7,20327
41651,9,6409
41652,1,15952
41653,12,14684
41654,6,1180
41655,5,16936
41656,10,4257
41657,7,12121
41658,5,11886
41659,4,712
41660,13,8653
41661,3,14300
41662,4,17854
41663,4,18779
41664,3,24261
41665,5,7450
41666,4,2918
41667,2,2647
41668,7,16317
41669,2,21888
41670,5,15313
41671,9,20334
41672,3,18062
41673,11,23174
41674,10,17500
41675,4,19807
41676,8,9100
41677,3,3406
41678,7,22855
41679,4,1667
41680,6,18768
41681,14,6858
41682,8,9582
41683,12,1957
41684,8,95
41685,9,13349
41686,12,22137
41687,6,21935
41688,2,15956
41689,5,10745
41690,14,6587
41691,5,398
41692,5,22933
41693,12,16668
41694,3,9694
41695,8,14097
41696,11,11002
41697,9,5785
41698,8,9398
41699,12,7509
41700,5,5145
41701,4,16100
41702,3,3366
41703,3,4020
41704,7,7493
41705,1,8782
41706,9,2522
41707,1,5398
41708,6,8772
41709,2,9077
41710,4,15884
41711,13,3208
41712,3,10001
41713,11,3887
41714,4,16395
41715,9,9438
41716,11,18689
41717,8,17720
41718,6,21548
41719,7,15041
41720,12,3074
41721,3,12065
41722,2,3345
41723,6,13765
41724,2,22759
41725,5,19900
41726,12,4809
41727,9,7033
41728,10,8805
41729,2,16361
41730,6,3033
41731,10,9489
41732,1,23939
41733,9,23182
41734,9,16258
41735,7,18001
41736,9,18310
41737,11,7794
41738,1,8215
41739,2,12212
41740,2,11853
41741,3,18563
41742,12,19255
41743,12,20825
41744,6,4317
41745,8,10075
41746,11,4141
41747,7,211
41748,7,14323
41749,6,13886
41750,12,2506
41751,5,4662
41752,12,20548
41753,4,6568
41754,4,1782
41755,1,10464
41756,14,21166
41757,10,24852
41758,6,9625
41759,6,3814
41760,14,962
41761,8,5998
41762,3,2641
41763,10,19509
41764,2,19688
41765,9,18676
41766,7,14371
41767,10,10552
41768,13,8352
41769,7,22295
41770,3,13900
41771,14,23156
41772,6,18756
41773,13,8628
41774,2,19684
41775,2,12063
41776,2,12152
41777,12,6783
41778,12,16592
41779,13,1167
41780,14,17450
41781,11,2771
41782,11,13640
41783,11,13047
41784,11,15316
41785,10,4191
41786,2,23076
41787,1,21220
41788,1,6600
41789,8,6011
41790,14,2156
41791,13,17184
41792,14,19693
41793,9,1692
41794,7,24091
41795,10,13037
41796,4,7754
41797,2,22193
41798,7,18040
41799,11,18485
41800,2,2143
41801,8,11497
41802,7,12356
41803,11,2077
41804,2,14980
41805,7,19221
41806,1,21239
41807,3,18131
41808,8,5465
41809,2,14949
41810,7,24772
41811,12,1369
41812,8,24482
41813,14,8763
41814,3,13241
41815,3,4758
41816,2,2555
41817,4,4432
41818,3,11803
41819,14,363
41820,3,15765
41821,2,13321
41822,11,2912
41823,13,4649
41824,1,10887
41825,6,6681
41826,4,1000
41827,6,18801
41828,13,13779
41829,3,12711
41830,2,13067
41831,6,19011
41832,3,19923
41833,4,18140
41834,10,18535
41835,14,12675
41836,6,5247
41837,6,22886
41838,7,5162
41839,2,879
41840,14,11999
41841,6,11275
41842,10,22994
41843,6,10413
41844,14,5707
41845,1,229
41846,5,24075
41847,10,5875
41848,6,1006
41849,1,6620
41850,3,18237
41851,12,4943
41852,7,11935
41853,6,19155
41854,10,17440
41855,3,21718
41856,2,14964
41857,14,14641
41858,12,12908
41859,9,1256
41860,12,7861
41861,7,18957
41862,3,14222
41863,7,8120
41864,12,13460
41865,5,24151
41866,12,22145
41867,13,23484
41868,2,7374
41869,13,6498
41870,9,16126
41871,7,2707
41872,11,23241
41873,2,24871
41874,5,20315
41875,1,18403
41876,5,10194
41877,10,17212
41878,11,16035
41879,12,9877
41880,10,17516
41881,6,23642
41882,3,19887
41883,7,9690
41884,4,18391
41885,4,13072
41886,11,14656
41887,10,16952
41888,14,22255
41889,13,11136
41890,12,18821
41891,6,8698
41892,8,6077
41893,13,19077
41894,11,1492
41895,7,2374
41896,4,3249
41897,9,6188
41898,3,6551
41899,2,9466
41900,6,12899
41901,12,2276
41902,2,173
41903,10,7633
41904,11,15889
41905,6,967
41906,5,2559
41907,11,14135
41908,12,3030
41909,10,21037
41910,8,11660
41911,9,4577
41912,6,7125
41913,1,13121
41914,8,24435
41915,1,22454
41916,8,179
41917,5,13257
41918,14,2049
41919,7,4560
41920,3,4146
41921,10,15111
41922,7,24446
41923,7,21501
41924,9,11096
41925,14,14635
41926,11,15279
41927,8,11658
41928,8,3710
41929,12,20757
41930,2,24524
41931,12,3937
41932,4,23446
41933,11,7966
41934,4,5173
41935,3,16261
41936,5,18222
41937,7,6532
41938,6,4095
41939,3,23486
41940,12,1160
41941,12,5235
41942,7,1113
41943,1,13098
41944,3,22913
41945,10,6009
41946,9,24942
41947,12,177
41948,8,1278
41949,1,6989
41950,6,20377
41951,6,13892
41952,7,10839
41953,4,9791
41954,6,16541
41955,14,24723
41956,12,5417
41957,8,22937
41958,10,16081
41959,1,10860
41960,10,8182
41961,9,7552
41962,8,6938
41963,6,8310
41964,10,18202
41965,13,9494
41966,3,9873
41967,3,1140
41968,13,18715
41969,1,11368
41970,7,16587
41971,6,3250
41972,5,20232
41973,12,24689
41974,11,7393
41975,8,1077
41976,14,16522
41977,8,22733
41978,13,12899
41979,7,5836
41980,3,20688
41981,8,15770
41982,13,2649
41983,5,2727
41984,10,12225
41985,5,704
41986,1,22040
41987,2,23686
41988,11,16773
41989,3,20006
41990,5,8158
41991,7,22872
41992,2,5086
41993,3,9409
41994,2,19679
41995,3,22810
41996,14,14579
41997,8,9754
41998,5,21589
41999,9,22506
42000,8,10623
42001,2,9453
42002,13,12401
42003,12,7902
42004,7,21076
42005,1,12121
42006,8,17841
42007,14,13726
42008,6,19432
42009,6,442
42010,5,16231
42011,3,3521
42012,1,1996
42013,14,11170
42014,14,3079
42015,13,24949
42016,13,10736
42017,14,22966
42018,3,7316
42019,12,6420
42020,3,6557
42021,1,8104
42022,6,11075
42023,5,18943
42024,4,4492
42025,8,14080
42026,2,2000
42027,4,17890
42028,3,8846
42029,4,24835
42030,2,9035
42031,3,6051
42032,14,21548
42033,11,10857
42034,7,5677
42035,14,9521
42036,13,15282
42037,10,23729
42038,8,11802
42039,5,23016
42040,1,17163
42041,3,16491
42042,10,4752
42043,6,517
42044,8,13801
42045,5,8619
42046,9,17608
42047,4,24578
42048,9,16192
42049,6,7961
42050,5,9777
42051,2,12569
42052,7,10867
42053,7,19801
42054,12,6914
42055,14,2914
42056,4,13144
42057,9,7360
42058,8,23374
42059,2,870
42060,10,9388
42061,6,24443
42062,7,7403
42063,5,12611
42064,2,9452
42065,14,378
42066,13,24754
42067,5,20278
42068,13,18570
42069,14,23385
42070,8,2662
42071,5,880
42072,5,17003
42073,10,7113
42074,11,13593
42075,11,4830
42076,9,23059
42077,14,7371
42078,14,8188
42079,6,22444
42080,12,24331
42081,12,21142
42082,7,3244
42083,11,11805
42084,5,11093
42085,2,16487
42086,1,6499
42087,8,12708
42088,12,15668
42089,12,22386
42090,1,19511
42091,6,7642
42092,13,10655
42093,13,23728
42094,11,20116
42095,12,18183
42096,8,12170
42097,13,645
42098,13,23669
42099,6,2930
42100,6,20199
42101,3,21049
42102,14,17712
42103,6,13503
42104,9,10432
42105,4,4930
42106,12,5607
42107,11,9346
42108,10,13282
42109,3,2374
42110,13,7819
42111,7,18758
42112,2,23661
42113,11,19795
42114,9,15182
42115,2,12755
42116,8,6182
42117,12,3552
42118,6,4971
42119,2,22525
42120,9,9150
42121,11,15246
42122,9,15668
42123,1,2184
42124,11,975
42125,1,23601
42126,5,9855
42127,4,17258
42128,1,21774
42129,12,22562
42130,11,8735
42131,4,1481
42132,6,8299
42133,5,19359
42134,6,14239
42135,6,18206
42136,10,19439
42137,2,23798
42138,6,15209
42139,11,9584
42140,9,23372
42141,13,9920
42142,10,21861
42143,5,354
42144,9,8075
42145,9,12884
42146,5,144
42147,6,19382
42148,1,17404
42149,14,12500
42150,6,221
42151,12,12484
42152,1,2265
42153,14,9390
42154,7,16745
42155,5,1688
42156,13,8224
42157,8,7642
42158,4,4488
42159,7,22126
42160,8,13702
42161,7,13678
42162,6,17711
42163,9,1277
42164,8,15357
42165,11,9745
42166,13,8983
42167,8,11158
42168,1,11898
42169,11,5465
42170,11,3489
42171,12,19431
42172,1,6208
42173,3,16774
42174,12,17679
42175,11,4914
42176,2,24628
42177,7,18953
42178,12,15585
42179,12,9413
42180,3,24476
42181,8,114
42182,9,10475
42183,13,22870
42184,13,4906
42185,1,15896
42186,1,313
42187,1,16886
42188,9,23178
42189,8,6541
42190,4,14803
42191,2,14946
42192,3,19623
42193,9,11356
42194,1,8900
42195,6,2842
42196,2,16827
42197,3,24908
42198,10,10277
42199,10,4248
42200,1,7645
42201,5,3020
42202,12,14232
42203,5,11247
42204,8,15343
42205,7,21163
42206,1,15650
42207,5,14220
42208,7,218
42209,12,3895
42210,6,23285
42211,14,21658
42212,10,24052
42213,5,2893
42214,8,5334
42215,14,12871
42216,4,24154
42217,13,24789
42218,9,16037
42219,14,22877
42220,14,6581
42221,3,7132
42222,13,19791
42223,11,1361
42224,10,7965
42225,12,6069
42226,9,10353
42227,12,13056
42228,8,6117
42229,12,8351
42230,7,24832
42231,1,10921
42232,14,19266
42233,10,19622
42234,3,4380
42235,1,2680
42236,7,23245
42237,14,7475
42238,8,11739
42239,8,20352
42240,14,9793
42241,14,19587
42242,1,43
42243,12,11572
42244,13,10994
42245,1,12332
42246,1,9220
42247,8,2281
42248,5,10856
42249,14,24530
42250,7,5408
42251,7,12024
42252,10,12983
42253,6,11780
42254,13,4260
42255,4,24258
42256,1,21336
42257,10,10636
42258,6,19218
42259,11,705
42260,7,24177
42261,13,21984
42262,12,18935
42263,1,19197
42264,14,12944
42265,7,8901
42266,12,23323
42267,5,13737
42268,9,22607
42269,13,7063
42270,3,5671
42271,4,20672
42272,4,21775
42273,13,14199
42274,14,1661
42275,13,1802
42276,14,18653
42277,5,7418
42278,12,17077
42279,13,23972
42280,1,19225
42281,12,19041
42282,1,20535
42283,8,23715
42284,3,24818
42285,6,17139
42286,8,14642
42287,4,20888
42288,6,23874
42289,14,3071
42290,11,20326
42291,9,10397
42292,5,758
42293,6,10379
42294,3,22266
42295,11,10360
42296,10,22384
42297,7,20611
42298,7,15971
42299,14,10159
42300,11,22826
42301,6,14191
42302,4,2659
42303,2,4435
42304,3,12357
42305,2,1915
42306,8,543
42307,10,19322
42308,2,23824
42309,5,19287
42310,4,1508
42311,12,10863
42312,14,12534
42313,1,113
42314,11,13148
42315,3,15607
42316,6,2397
42317,11,22662
42318,5,11644
42319,2,23279
42320,10,17613
42321,7,11701
42322,13,7248
42323,12,24174
42324,11,24913
42325,12,20418
42326,10,15401
42327,5,3267
42328,3,22676
42329,3,23114
42330,4,24154
42331,1,14976
42332,6,3444
42333,8,22020
42334,4,23037
42335,3,7753
42336,1,8832
42337,14,5465
42338,5,3052
42339,10,8612
42340,5,24377
42341,6,21041
42342,13,12874
42343,12,9382
42344,8,14022
42345,12,5681
42346,14,22846
42347,13,9245
42348,10,20031
42349,12,651
42350,1,9690
42351,13,9245
42352,1,22476
42353,12,23116
42354,7,5803
42355,2,4249
42356,13,14246
42357,7,11919
42358,14,5115
42359,12,21874
42360,12,12885
42361,5,2820
42362,8,14873
42363,13,369
42364,10,9181
42365,7,13330
42366,9,21021
42367,5,6109
42368,14,23803
42369,2,391
42370,2,10964
42371,3,7387
42372,5,1584
42373,2,14549
42374,12,8226
42375,9,14851
42376,14,11938
42377,1,12635
42378,12,7132
42379,1,3466
42380,4,2190
42381,9,18123
42382,5,8542
42383,8,4463
42384,14,14224
42385,12,13817
42386,5,12429
42387,3,22823
42388,14,24666
42389,5,21480
42390,7,16187
42391,1,21859
42392,4,15477
42393,10,10957
42394,13,23185
42395,6,22462
42396,1,19618
42397,2,24201
42398,10,7305
42399,6,4640
42400,1,21389
42401,6,20805
