"reservation_id","room_id","employee_id","goal_id","travel_agency_id","client_id","arrival_date","departure_date"
23452,240,4,3,83,929,"2018-08-02","2018-08-30"
23453,210,2,5,88,850,"2015-06-10","2015-06-29"
23454,116,3,5,73,917,"2018-05-04","2018-05-14"
23455,336,1,3,4,891,"2018-03-20","2018-03-30"
23456,413,7,3,77,928,"2017-07-13","2017-08-08"
23457,256,2,1,73,210,"2016-05-30","2016-06-19"
23458,210,5,4,68,594,"2015-04-10","2015-04-23"
23459,432,11,1,13,896,"2016-01-26","2016-01-30"
23460,321,13,5,29,757,"2016-05-02","2016-05-20"
23461,337,13,3,80,335,"2015-08-05","2015-08-25"
23462,495,10,5,83,827,"2016-10-11","2016-11-07"
23463,165,10,4,32,716,"2018-02-15","2018-03-09"
23464,255,6,2,19,837,"2018-05-25","2018-06-08"
23465,68,7,3,18,579,"2017-05-15","2017-06-03"
23466,169,2,2,21,187,"2018-06-07","2018-06-16"
23467,496,2,5,32,312,"2016-09-20","2016-09-30"
23468,332,3,4,92,775,"2016-12-13","2017-01-13"
23469,288,15,1,38,90,"2017-05-02","2017-05-19"
23470,290,13,2,18,667,"2018-06-29","2018-07-12"
23471,474,1,4,11,554,"2018-06-07","2018-06-12"
23472,467,16,5,2,772,"2018-04-06","2018-04-09"
23473,132,12,1,91,267,"2018-01-25","2018-02-24"
23474,149,13,5,80,13,"2016-10-12","2016-10-24"
23475,146,5,5,65,271,"2015-06-27","2015-07-01"
23476,442,9,3,6,337,"2018-02-06","2018-03-01"
23477,459,14,3,38,261,"2016-11-08","2016-12-06"
23478,7,12,4,58,773,"2016-11-08","2016-12-03"
23479,479,11,3,55,474,"2018-03-29","2018-04-21"
23480,436,1,4,62,192,"2017-03-31","2017-04-22"
23481,172,2,3,52,387,"2018-09-21","2018-09-23"
23482,67,13,5,20,223,"2017-01-11","2017-01-17"
23483,132,4,2,48,342,"2016-03-14","2016-04-01"
23484,435,6,1,31,792,"2015-11-19","2015-12-08"
23485,143,14,4,97,724,"2016-02-17","2016-03-17"
23486,209,8,1,40,546,"2018-09-18","2018-09-20"
23487,266,2,1,51,218,"2017-07-08","2017-08-02"
23488,352,13,2,15,32,"2018-09-20","2018-09-27"
23489,12,3,2,88,350,"2017-10-11","2017-10-30"
23490,127,7,3,40,590,"2016-06-17","2016-07-03"
23491,386,7,1,51,297,"2015-03-13","2015-04-10"
23492,42,5,4,95,625,"2015-06-29","2015-06-29"
23493,288,13,3,45,938,"2015-11-21","2015-12-15"
23494,47,10,2,63,516,"2018-03-30","2018-04-11"
23495,426,4,5,49,576,"2018-04-29","2018-04-29"
23496,126,7,5,52,515,"2016-04-15","2016-04-26"
23497,455,1,1,97,51,"2018-06-09","2018-06-23"
23498,178,12,2,34,541,"2017-08-28","2017-09-21"
23499,6,8,3,29,170,"2015-10-11","2015-10-27"
23500,402,15,4,75,722,"2018-06-02","2018-06-13"
23501,31,9,2,74,237,"2018-08-12","2018-08-24"
23502,65,7,3,67,530,"2018-02-12","2018-02-12"
23503,484,14,4,41,169,"2017-04-12","2017-04-23"
23504,481,7,3,11,736,"2016-02-24","2016-03-10"
23505,399,10,4,52,199,"2015-07-14","2015-08-09"
23506,277,10,1,32,412,"2017-04-19","2017-04-24"
23507,358,11,2,39,436,"2015-01-25","2015-02-23"
23508,379,15,5,68,934,"2015-10-12","2015-11-10"
23509,205,15,3,3,857,"2018-02-10","2018-03-04"
23510,18,5,4,30,626,"2017-11-13","2017-11-29"
23511,157,9,2,18,535,"2015-03-15","2015-04-03"
23512,208,7,3,71,754,"2016-07-18","2016-08-15"
23513,259,5,1,70,506,"2016-10-25","2016-10-30"
23514,433,2,1,51,660,"2018-03-16","2018-04-10"
23515,290,7,4,44,529,"2015-04-25","2015-05-13"
23516,244,8,4,86,575,"2016-08-22","2016-08-31"
23517,353,9,5,49,174,"2015-12-05","2015-12-23"
23518,102,15,4,10,266,"2017-09-03","2017-09-18"
23519,4,1,2,92,455,"2018-05-09","2018-06-02"
23520,395,15,4,39,529,"2018-06-26","2018-07-09"
23521,338,8,2,87,397,"2018-02-15","2018-03-12"
23522,459,10,3,48,448,"2018-07-30","2018-08-17"
23523,369,16,3,78,747,"2015-07-07","2015-07-22"
23524,155,12,5,96,368,"2016-09-08","2016-09-14"
23525,102,1,4,28,387,"2018-07-26","2018-08-03"
23526,384,9,2,97,221,"2015-08-11","2015-08-15"
23527,271,4,5,24,422,"2016-11-01","2016-11-11"
23528,119,8,1,66,810,"2016-11-21","2016-12-20"
23529,128,8,1,70,676,"2017-01-18","2017-02-16"
23530,127,8,4,6,438,"2018-05-08","2018-05-23"
23531,141,3,2,24,841,"2016-08-08","2016-09-05"
23532,16,9,4,45,733,"2018-03-02","2018-03-26"
23533,4,15,4,17,941,"2016-06-19","2016-07-08"
23534,39,14,1,80,413,"2015-03-02","2015-04-02"
23535,472,12,1,30,510,"2018-02-15","2018-03-07"
23536,451,16,3,97,548,"2018-01-17","2018-01-24"
23537,465,9,5,33,700,"2017-07-01","2017-07-05"
23538,228,10,4,29,824,"2016-12-26","2017-01-16"
23539,276,3,2,61,30,"2017-11-28","2017-12-12"
23540,450,3,1,22,49,"2016-11-07","2016-12-01"
23541,335,6,5,66,874,"2017-06-02","2017-06-17"
23542,496,6,5,95,423,"2015-04-26","2015-05-25"
23543,123,8,2,45,853,"2017-03-11","2017-03-29"
23544,386,13,4,7,482,"2015-02-12","2015-02-21"
23545,302,1,1,90,593,"2017-01-18","2017-02-01"
23546,406,2,3,4,929,"2015-05-08","2015-05-15"
23547,487,13,1,3,724,"2016-11-08","2016-11-15"
23548,89,12,5,30,504,"2016-07-20","2016-08-18"
23549,298,9,3,40,386,"2018-03-18","2018-03-29"
23550,33,7,4,61,854,"2018-04-03","2018-04-14"
23551,268,8,4,77,880,"2016-10-24","2016-11-07"
23552,48,11,2,88,774,"2018-04-07","2018-05-03"
23553,16,12,2,25,97,"2016-10-30","2016-11-24"
23554,319,14,3,39,183,"2017-04-11","2017-04-13"
23555,147,2,2,85,594,"2016-05-14","2016-05-22"
23556,480,16,1,55,440,"2016-11-13","2016-12-07"
23557,323,12,1,69,473,"2017-04-19","2017-04-28"
23558,418,15,2,36,219,"2017-07-01","2017-07-23"
23559,105,11,4,97,69,"2016-05-10","2016-06-04"
23560,65,1,1,54,876,"2016-01-12","2016-01-26"
23561,186,1,1,76,433,"2016-06-22","2016-06-27"
23562,410,2,2,66,61,"2016-05-31","2016-06-17"
23563,196,5,5,48,293,"2018-07-22","2018-08-07"
23564,419,3,4,33,630,"2017-02-08","2017-02-12"
23565,202,9,1,21,195,"2016-05-21","2016-06-18"
23566,486,15,3,34,298,"2017-05-26","2017-06-11"
23567,43,2,2,44,934,"2018-05-30","2018-06-09"
23568,182,10,3,52,831,"2018-04-22","2018-05-19"
23569,493,15,2,35,945,"2016-02-21","2016-02-26"
23570,42,9,1,48,70,"2015-07-27","2015-08-03"
23571,125,1,3,19,470,"2015-07-28","2015-08-18"
23572,183,12,4,100,79,"2016-07-28","2016-08-08"
23573,371,6,4,91,634,"2015-04-11","2015-04-20"
23574,293,2,3,86,48,"2017-09-29","2017-09-29"
23575,390,11,2,40,860,"2015-11-25","2015-12-12"
23576,126,8,2,73,771,"2018-01-17","2018-02-02"
23577,124,15,5,51,785,"2016-03-21","2016-03-26"
23578,140,1,5,68,381,"2015-02-15","2015-03-08"
23579,323,12,3,86,730,"2015-08-13","2015-08-14"
23580,76,13,2,13,79,"2017-03-26","2017-04-15"
23581,374,15,2,73,75,"2018-07-15","2018-08-02"
23582,380,9,4,41,707,"2016-11-09","2016-11-16"
23583,92,7,4,59,429,"2018-05-15","2018-06-02"
23584,313,3,5,40,796,"2016-08-27","2016-09-17"
23585,337,14,5,75,801,"2016-10-06","2016-10-14"
23586,260,7,5,60,627,"2017-01-24","2017-02-05"
23587,151,6,4,100,945,"2017-03-30","2017-03-30"
23588,393,12,5,69,92,"2016-02-22","2016-03-10"
23589,263,5,2,53,892,"2017-06-13","2017-06-21"
23590,421,11,2,13,924,"2015-05-11","2015-06-09"
23591,46,5,4,98,303,"2018-03-02","2018-03-29"
23592,134,2,4,66,364,"2015-08-02","2015-08-03"
23593,257,5,1,75,837,"2017-05-08","2017-05-14"
23594,131,2,1,3,855,"2018-09-13","2018-09-13"
23595,361,5,4,2,455,"2017-06-08","2017-06-14"
23596,158,15,5,32,483,"2015-07-09","2015-08-08"
23597,368,4,3,97,159,"2017-01-21","2017-02-10"
23598,333,15,2,31,219,"2017-09-15","2017-09-21"
23599,99,15,2,54,445,"2016-11-27","2016-12-06"
23600,317,8,1,19,407,"2017-03-23","2017-04-15"
23601,379,5,4,94,845,"2017-03-15","2017-04-09"
23602,101,1,5,54,657,"2018-06-14","2018-07-14"
23603,392,3,2,63,127,"2016-02-12","2016-02-29"
23604,247,15,5,2,62,"2015-09-16","2015-09-19"
23605,250,13,3,72,267,"2016-08-02","2016-08-20"
23606,183,2,5,54,565,"2017-03-01","2017-03-25"
23607,229,2,1,42,379,"2017-03-24","2017-03-30"
23608,302,13,1,11,383,"2015-03-17","2015-04-14"
23609,89,7,4,76,792,"2015-08-19","2015-09-13"
23610,463,3,4,44,19,"2017-08-23","2017-09-12"
23611,473,2,1,61,793,"2016-10-14","2016-11-14"
23612,394,7,5,98,58,"2018-02-03","2018-02-12"
23613,361,2,3,17,506,"2016-07-29","2016-08-17"
23614,257,1,1,37,283,"2017-12-10","2017-12-21"
23615,363,10,5,40,633,"2015-12-18","2016-01-05"
23616,256,14,5,51,352,"2018-03-06","2018-03-12"
23617,49,13,2,72,300,"2016-03-23","2016-04-07"
23618,328,8,1,21,284,"2015-09-01","2015-09-01"
23619,500,12,3,86,706,"2018-02-21","2018-03-04"
23620,208,8,3,36,738,"2015-05-06","2015-05-19"
23621,173,5,5,50,811,"2018-06-14","2018-07-04"
23622,339,8,2,62,393,"2016-04-17","2016-04-18"
23623,367,11,5,31,251,"2017-04-07","2017-04-14"
23624,290,8,3,67,630,"2017-01-28","2017-02-25"
23625,259,7,2,12,661,"2015-05-26","2015-06-22"
23626,213,1,2,74,312,"2016-04-01","2016-04-05"
23627,340,16,3,45,782,"2015-04-29","2015-05-12"
23628,148,1,5,52,475,"2018-07-04","2018-07-18"
23629,297,4,1,45,285,"2016-08-12","2016-09-05"
23630,499,6,1,16,627,"2017-02-21","2017-03-06"
23631,365,2,1,70,296,"2016-11-18","2016-12-18"
23632,251,12,3,74,922,"2018-05-03","2018-05-26"
23633,298,6,1,46,446,"2015-10-05","2015-10-08"
23634,131,16,5,34,325,"2017-02-15","2017-03-04"
23635,18,4,1,5,415,"2017-09-30","2017-10-15"
23636,217,6,4,18,732,"2016-06-29","2016-07-12"
23637,334,16,2,77,288,"2015-05-10","2015-05-15"
23638,183,4,4,59,397,"2017-04-21","2017-05-18"
23639,194,7,1,31,899,"2017-10-17","2017-11-10"
23640,154,7,3,48,760,"2017-04-20","2017-04-22"
23641,361,5,3,72,934,"2017-03-19","2017-03-19"
23642,457,1,1,41,661,"2017-10-10","2017-10-16"
23643,143,10,4,21,144,"2016-10-03","2016-10-16"
23644,414,5,3,42,894,"2017-04-10","2017-04-27"
23645,86,3,2,83,357,"2016-09-07","2016-10-03"
23646,166,7,4,92,889,"2016-04-13","2016-04-30"
23647,29,14,5,18,412,"2016-05-07","2016-05-08"
23648,20,3,5,15,490,"2016-03-28","2016-04-28"
23649,125,3,5,35,390,"2016-12-10","2017-01-04"
23650,436,10,2,83,691,"2015-09-26","2015-10-17"
23651,357,2,3,26,709,"2018-07-22","2018-08-09"
23652,50,1,5,71,895,"2015-11-26","2015-12-17"
23653,21,1,1,59,683,"2018-07-24","2018-08-24"
23654,15,4,1,16,219,"2017-12-02","2017-12-08"
23655,306,9,2,53,453,"2015-07-16","2015-08-08"
23656,23,2,5,39,458,"2016-06-15","2016-06-27"
23657,332,4,2,74,475,"2018-06-22","2018-06-24"
23658,485,15,5,3,92,"2018-09-03","2018-09-04"
23659,344,8,1,89,58,"2016-04-07","2016-04-22"
23660,200,8,1,71,234,"2016-01-25","2016-01-31"
23661,330,7,1,100,285,"2015-04-02","2015-04-13"
23662,470,7,1,36,857,"2018-01-24","2018-01-30"
23663,357,11,4,90,824,"2017-09-04","2017-09-18"
23664,35,15,5,13,631,"2017-10-06","2017-10-27"
23665,172,11,4,16,378,"2018-03-18","2018-03-30"
23666,421,12,5,99,391,"2017-03-15","2017-03-22"
23667,337,6,5,45,650,"2016-04-18","2016-04-25"
23668,109,13,5,55,319,"2016-04-26","2016-05-17"
23669,225,11,1,8,17,"2017-04-04","2017-04-21"
23670,133,14,3,34,782,"2016-04-14","2016-04-22"
23671,116,14,1,63,599,"2016-02-28","2016-03-18"
23672,244,2,4,15,344,"2017-05-02","2017-05-03"
23673,265,6,5,42,745,"2016-11-12","2016-12-05"
23674,495,6,2,73,695,"2016-02-12","2016-02-15"
23675,18,7,1,77,242,"2015-09-15","2015-09-24"
23676,231,14,1,72,795,"2016-05-30","2016-06-23"
23677,7,8,5,39,352,"2018-06-03","2018-06-26"
23678,126,10,4,77,8,"2016-12-03","2016-12-14"
23679,179,1,5,17,218,"2016-04-01","2016-04-05"
23680,490,15,4,51,739,"2015-06-12","2015-06-23"
23681,267,13,5,55,198,"2015-04-20","2015-05-14"
23682,95,14,2,56,215,"2018-06-30","2018-07-04"
23683,107,2,4,93,507,"2018-05-11","2018-05-17"
23684,130,13,3,25,533,"2018-02-04","2018-02-08"
23685,386,9,4,77,380,"2015-10-20","2015-10-28"
23686,413,3,4,25,777,"2016-02-10","2016-02-25"
23687,161,4,4,66,57,"2016-05-25","2016-06-04"
23688,146,15,4,94,556,"2015-07-28","2015-07-30"
23689,161,4,4,13,16,"2015-08-27","2015-09-10"
23690,45,11,2,77,135,"2015-10-13","2015-10-21"
23691,195,4,4,55,940,"2016-08-16","2016-09-16"
23692,118,15,4,68,271,"2016-03-14","2016-03-26"
23693,12,1,4,39,724,"2018-06-16","2018-07-10"
23694,121,3,4,35,916,"2016-12-23","2017-01-12"
23695,36,6,3,12,294,"2015-08-20","2015-08-31"
23696,444,3,3,43,879,"2016-08-26","2016-09-13"
23697,369,11,3,64,557,"2015-05-19","2015-06-11"
23698,110,1,5,79,485,"2015-12-22","2015-12-30"
23699,298,4,1,75,299,"2015-05-13","2015-06-04"
23700,150,11,4,52,418,"2016-04-30","2016-05-10"
23701,474,12,5,78,548,"2016-01-23","2016-01-26"
23702,84,4,5,98,297,"2015-08-27","2015-09-07"
23703,334,3,1,26,324,"2016-01-04","2016-01-08"
23704,122,15,4,46,609,"2016-06-13","2016-07-07"
23705,489,6,4,46,551,"2018-07-17","2018-07-24"
23706,394,1,3,59,307,"2015-10-31","2015-11-15"
23707,384,16,2,28,287,"2017-05-01","2017-05-26"
23708,190,9,5,96,493,"2017-03-11","2017-03-25"
23709,195,13,1,84,309,"2015-10-19","2015-10-27"
23710,198,5,4,100,636,"2017-04-17","2017-04-19"
23711,387,13,5,73,399,"2018-06-09","2018-07-07"
23712,356,5,5,34,625,"2015-10-30","2015-11-25"
23713,177,16,5,47,98,"2015-05-05","2015-05-27"
23714,500,4,1,38,262,"2016-10-19","2016-11-10"
23715,1,4,1,21,97,"2017-11-30","2017-12-16"
23716,256,14,5,28,711,"2015-02-21","2015-03-08"
23717,321,3,4,45,583,"2015-08-08","2015-08-14"
23718,224,13,3,75,24,"2017-05-15","2017-06-08"
23719,28,14,3,44,720,"2016-06-01","2016-06-22"
23720,324,15,1,99,801,"2017-04-30","2017-05-05"
23721,304,3,4,40,906,"2016-11-05","2016-11-26"
23722,156,1,1,41,634,"2015-12-22","2015-12-24"
23723,494,11,5,25,346,"2016-09-22","2016-10-21"
23724,332,9,4,5,933,"2017-12-13","2018-01-03"
23725,115,15,4,54,58,"2017-08-13","2017-09-13"
23726,429,14,1,99,419,"2018-06-22","2018-07-06"
23727,166,9,5,4,99,"2015-02-20","2015-03-20"
23728,252,16,4,51,672,"2015-02-09","2015-03-09"
23729,96,14,4,76,271,"2017-07-24","2017-08-17"
23730,200,7,5,15,335,"2016-06-23","2016-07-15"
23731,384,13,4,34,519,"2015-11-24","2015-12-18"
23732,206,14,1,98,66,"2016-09-08","2016-10-02"
23733,33,14,4,80,17,"2018-09-03","2018-10-02"
23734,13,12,3,81,596,"2015-07-07","2015-07-22"
23735,321,3,4,54,903,"2017-07-14","2017-07-26"
23736,215,12,2,93,540,"2016-04-03","2016-04-20"
23737,429,12,3,6,492,"2017-06-05","2017-06-25"
23738,71,13,5,86,309,"2018-03-08","2018-03-11"
23739,17,12,4,39,541,"2016-05-01","2016-06-01"
23740,197,7,1,83,324,"2018-03-02","2018-03-17"
23741,157,3,4,49,158,"2016-06-20","2016-07-11"
23742,109,16,3,53,776,"2018-03-07","2018-03-12"
23743,188,1,3,81,947,"2017-01-15","2017-02-05"
23744,267,4,2,26,720,"2017-04-22","2017-05-01"
23745,12,14,4,3,414,"2018-03-29","2018-04-06"
23746,401,9,1,94,175,"2016-07-29","2016-08-02"
23747,424,4,5,27,216,"2017-07-15","2017-07-18"
23748,386,6,5,14,609,"2016-01-03","2016-01-06"
23749,63,12,2,94,350,"2015-12-24","2016-01-14"
23750,257,13,1,94,377,"2016-06-23","2016-06-29"
23751,30,13,5,56,432,"2017-11-08","2017-11-15"
23752,67,5,3,83,375,"2015-11-22","2015-12-13"
23753,499,11,3,70,877,"2017-11-03","2017-11-23"
23754,226,7,4,34,503,"2015-03-18","2015-04-06"
23755,370,4,1,89,343,"2015-06-13","2015-07-08"
23756,282,5,1,89,855,"2018-02-03","2018-02-25"
23757,258,9,4,26,150,"2015-10-05","2015-10-26"
23758,39,11,4,21,565,"2018-09-17","2018-10-16"
23759,107,6,4,64,486,"2017-03-11","2017-03-31"
23760,444,3,5,56,917,"2018-05-11","2018-06-05"
23761,172,6,3,87,592,"2018-02-03","2018-02-18"
23762,245,8,5,80,156,"2015-10-16","2015-10-26"
23763,380,16,1,47,463,"2018-05-09","2018-06-05"
23764,438,9,4,72,507,"2016-05-20","2016-06-09"
23765,221,13,4,19,834,"2015-02-09","2015-02-27"
23766,470,13,4,65,155,"2018-01-16","2018-02-11"
23767,422,3,5,89,233,"2016-05-02","2016-05-25"
23768,250,12,4,50,318,"2015-07-20","2015-07-27"
23769,203,7,1,39,654,"2017-05-19","2017-06-15"
23770,149,1,1,39,560,"2015-06-10","2015-06-25"
23771,158,16,1,14,82,"2018-02-19","2018-03-13"
23772,268,11,4,54,730,"2015-11-26","2015-11-30"
23773,144,16,5,8,110,"2016-05-03","2016-06-03"
23774,81,1,5,31,454,"2017-02-16","2017-02-23"
23775,170,12,1,17,648,"2015-02-28","2015-03-28"
23776,180,7,3,87,706,"2015-01-31","2015-02-26"
23777,39,8,2,2,728,"2015-03-04","2015-03-13"
23778,148,5,1,97,551,"2017-10-13","2017-11-10"
23779,136,3,5,33,910,"2016-04-22","2016-05-18"
23780,381,12,2,5,546,"2016-02-12","2016-02-13"
23781,322,8,5,63,393,"2016-07-05","2016-07-17"
23782,25,7,4,11,653,"2016-01-25","2016-02-10"
23783,355,8,2,95,827,"2017-10-06","2017-10-20"
23784,308,5,2,16,922,"2015-06-30","2015-07-04"
23785,181,8,5,29,444,"2018-02-14","2018-02-28"
23786,65,2,3,33,796,"2017-01-16","2017-02-14"
23787,58,8,3,67,856,"2016-07-12","2016-07-20"
23788,154,2,5,64,86,"2018-02-05","2018-03-05"
23789,95,16,1,43,604,"2015-12-16","2015-12-16"
23790,206,14,1,25,726,"2017-01-08","2017-01-19"
23791,14,8,1,100,5,"2018-08-11","2018-08-13"
23792,353,10,3,51,902,"2016-07-08","2016-07-11"
23793,364,8,2,40,230,"2015-12-23","2016-01-22"
23794,427,13,3,32,368,"2018-04-06","2018-05-03"
23795,375,12,3,35,867,"2016-03-21","2016-04-14"
23796,50,1,3,95,796,"2018-04-08","2018-04-15"
23797,219,10,4,77,664,"2015-05-07","2015-05-13"
23798,339,16,4,55,83,"2018-08-02","2018-08-13"
23799,166,7,4,18,83,"2017-05-30","2017-05-30"
23800,133,2,1,43,136,"2016-08-11","2016-08-26"
23801,10,15,2,55,154,"2017-09-27","2017-10-25"
23802,218,7,1,8,786,"2018-07-03","2018-07-11"
23803,166,1,5,71,135,"2016-08-22","2016-08-30"
23804,416,12,1,46,202,"2018-07-29","2018-08-11"
23805,278,5,3,24,271,"2016-11-23","2016-12-23"
23806,282,13,4,46,366,"2015-06-28","2015-07-13"
23807,329,9,2,59,642,"2016-11-19","2016-12-01"
23808,169,11,3,84,2,"2015-02-05","2015-02-20"
23809,339,10,1,21,230,"2018-04-09","2018-04-14"
23810,4,1,1,80,329,"2016-06-03","2016-06-18"
23811,291,5,1,79,669,"2017-05-06","2017-05-27"
23812,395,9,3,43,670,"2016-07-15","2016-07-21"
23813,47,16,1,96,875,"2018-07-08","2018-07-23"
23814,443,9,1,67,324,"2015-12-11","2016-01-09"
23815,86,5,5,76,720,"2017-02-04","2017-02-16"
23816,120,1,2,16,787,"2015-02-19","2015-02-27"
23817,32,1,5,10,295,"2018-02-27","2018-03-16"
23818,25,14,4,91,327,"2017-12-05","2017-12-06"
23819,249,8,4,75,107,"2017-09-15","2017-09-18"
23820,379,11,5,75,24,"2017-03-28","2017-04-03"
23821,298,2,4,7,578,"2016-03-12","2016-03-18"
23822,447,16,4,22,264,"2016-12-02","2016-12-02"
23823,200,13,3,84,474,"2015-08-23","2015-09-06"
23824,392,2,1,40,288,"2015-11-10","2015-11-11"
23825,362,9,3,25,149,"2016-08-03","2016-09-01"
23826,3,16,2,64,452,"2015-08-19","2015-09-18"
23827,299,12,1,65,327,"2015-12-31","2016-01-27"
23828,429,9,2,75,826,"2015-12-13","2015-12-29"
23829,43,5,5,87,677,"2015-04-01","2015-04-17"
23830,434,14,5,79,853,"2015-12-09","2015-12-14"
23831,180,7,2,58,46,"2018-08-17","2018-09-12"
23832,71,10,5,11,681,"2016-10-13","2016-11-12"
23833,398,4,2,4,485,"2016-10-16","2016-11-02"
23834,296,9,2,92,284,"2016-12-10","2016-12-11"
23835,326,3,5,92,401,"2016-09-10","2016-09-13"
23836,247,5,2,81,37,"2017-01-15","2017-02-14"
23837,251,8,1,72,816,"2016-07-26","2016-07-28"
23838,293,5,3,38,54,"2016-09-04","2016-10-01"
23839,80,16,3,29,860,"2018-06-06","2018-06-25"
23840,298,16,2,30,771,"2017-03-03","2017-03-09"
23841,396,12,3,37,261,"2017-03-24","2017-04-22"
23842,292,10,1,7,21,"2018-05-18","2018-05-26"
23843,17,13,5,6,784,"2016-11-21","2016-12-13"
23844,308,12,5,59,235,"2017-04-11","2017-05-06"
23845,190,15,4,90,123,"2018-01-16","2018-02-09"
23846,491,4,2,37,397,"2017-01-30","2017-02-01"
23847,50,5,5,72,484,"2017-11-08","2017-11-20"
23848,265,10,4,60,755,"2015-04-19","2015-05-03"
23849,91,10,3,57,408,"2015-10-11","2015-10-15"
23850,81,8,1,24,620,"2017-08-08","2017-08-16"
23851,464,11,4,70,318,"2015-11-30","2015-12-14"
23852,268,2,1,78,699,"2015-10-04","2015-10-12"
23853,79,9,3,46,761,"2017-06-26","2017-07-17"
23854,226,2,1,22,71,"2017-05-23","2017-06-12"
23855,457,16,4,68,253,"2017-05-14","2017-06-02"
23856,126,4,2,21,123,"2016-05-16","2016-06-12"
23857,138,9,5,72,705,"2017-05-12","2017-05-25"
23858,187,9,5,92,121,"2018-09-23","2018-10-07"
23859,168,5,5,17,110,"2015-06-02","2015-06-27"
23860,133,12,4,25,472,"2016-03-31","2016-04-16"
23861,324,13,4,43,119,"2015-01-31","2015-02-04"
23862,115,13,5,37,819,"2017-09-05","2017-10-02"
23863,462,1,2,45,544,"2016-05-19","2016-06-17"
23864,35,4,5,93,889,"2018-05-13","2018-05-24"
23865,325,10,4,4,18,"2018-02-01","2018-02-09"
23866,26,3,3,79,575,"2016-10-30","2016-11-23"
23867,314,11,4,53,793,"2018-03-10","2018-04-09"
23868,403,5,4,81,809,"2015-10-13","2015-10-28"
23869,246,3,2,73,33,"2015-04-06","2015-04-10"
23870,337,3,3,69,785,"2016-08-21","2016-09-19"
23871,52,2,1,27,245,"2017-03-21","2017-03-30"
23872,254,10,4,89,55,"2016-10-03","2016-11-02"
23873,196,6,3,93,132,"2017-04-12","2017-04-27"
23874,436,5,3,8,582,"2016-01-20","2016-02-17"
23875,36,6,2,56,732,"2015-02-27","2015-03-18"
23876,130,5,2,37,676,"2018-03-14","2018-03-27"
23877,426,9,4,46,444,"2017-07-18","2017-07-22"
23878,253,10,2,87,394,"2016-10-07","2016-10-09"
23879,143,14,5,32,766,"2015-08-01","2015-08-01"
23880,149,5,3,51,111,"2017-04-15","2017-05-12"
23881,415,3,2,92,882,"2016-07-29","2016-08-23"
23882,350,2,3,43,849,"2015-09-15","2015-10-13"
23883,94,15,5,72,527,"2016-05-31","2016-06-01"
23884,160,3,2,65,211,"2018-03-11","2018-04-11"
23885,454,1,5,31,215,"2018-08-03","2018-08-16"
23886,422,1,2,14,219,"2016-05-08","2016-05-19"
23887,324,4,1,71,555,"2018-01-15","2018-01-23"
23888,38,5,3,18,162,"2018-05-12","2018-05-25"
23889,160,1,4,15,503,"2016-11-23","2016-12-19"
23890,109,13,4,43,848,"2018-05-09","2018-05-12"
23891,127,13,4,67,239,"2018-03-13","2018-03-18"
23892,156,8,2,82,944,"2018-07-17","2018-08-10"
23893,69,2,5,13,166,"2017-05-05","2017-05-09"
23894,473,15,3,96,418,"2016-08-12","2016-09-03"
23895,358,1,4,44,856,"2017-04-08","2017-04-28"
23896,128,7,1,55,568,"2016-06-04","2016-07-02"
23897,495,10,3,68,82,"2016-07-17","2016-07-18"
23898,376,8,5,14,820,"2015-07-14","2015-07-14"
23899,108,8,5,78,31,"2015-03-09","2015-03-17"
23900,402,13,1,67,779,"2018-09-09","2018-09-25"
23901,202,15,1,71,943,"2018-05-06","2018-05-09"
23902,225,13,1,40,169,"2016-09-11","2016-09-26"
23903,127,3,2,2,420,"2018-06-28","2018-07-02"
23904,251,13,4,48,476,"2018-05-22","2018-06-01"
23905,330,2,4,96,543,"2017-09-19","2017-10-04"
23906,123,15,1,2,727,"2016-03-08","2016-03-21"
23907,45,13,5,40,337,"2015-10-08","2015-10-29"
23908,365,6,2,17,479,"2016-07-09","2016-07-14"
23909,350,4,2,46,402,"2018-01-31","2018-02-28"
23910,403,15,1,78,51,"2016-11-07","2016-11-30"
23911,134,16,3,3,587,"2017-11-10","2017-11-14"
23912,344,8,3,69,18,"2015-11-20","2015-12-18"
23913,317,14,3,65,848,"2016-12-25","2017-01-22"
23914,260,10,2,55,348,"2015-09-22","2015-10-14"
23915,399,11,3,46,667,"2016-07-10","2016-07-10"
23916,433,12,3,17,574,"2018-05-11","2018-05-31"
23917,143,14,2,19,697,"2017-04-23","2017-05-07"
23918,25,9,3,77,436,"2017-06-13","2017-06-18"
23919,338,13,2,59,874,"2015-08-29","2015-09-13"
23920,118,4,4,13,516,"2017-11-02","2017-11-26"
23921,377,4,1,56,215,"2017-08-27","2017-09-23"
23922,135,8,1,44,271,"2017-01-30","2017-02-27"
23923,121,4,2,32,826,"2018-06-12","2018-06-24"
23924,265,6,3,64,144,"2017-08-29","2017-08-30"
23925,379,11,4,10,651,"2018-06-16","2018-07-08"
23926,155,11,4,94,417,"2018-05-31","2018-06-25"
23927,192,12,2,35,790,"2018-06-22","2018-07-12"
23928,292,16,4,32,189,"2016-03-27","2016-04-18"
23929,122,1,3,53,847,"2015-11-18","2015-11-30"
23930,28,1,3,24,565,"2017-11-25","2017-11-26"
23931,64,8,4,61,944,"2018-08-05","2018-08-14"
23932,254,10,3,2,702,"2018-02-03","2018-02-19"
